"probe_id","symbol_raw","SYMBOL"
"200751_s_at","HNRNPC","HNRNPC"
"200752_s_at","CAPN1","CAPN1"
"200753_x_at","MIR636///SRSF2","MIR636"
"200754_x_at","MIR636///SRSF2","MIR636"
"200755_s_at","CALU","CALU"
"200756_x_at","CALU","CALU"
"200757_s_at","CALU","CALU"
"200758_s_at","NFE2L1","NFE2L1"
"200759_x_at","NFE2L1","NFE2L1"
"200760_s_at","ARL6IP5","ARL6IP5"
"200761_s_at","ARL6IP5","ARL6IP5"
"200762_at","DPYSL2","DPYSL2"
"200763_s_at","RPLP1","RPLP1"
"200764_s_at","CTNNA1","CTNNA1"
"200765_x_at","CTNNA1","CTNNA1"
"200766_at","CTSD","CTSD"
"200767_s_at","FAM120A","FAM120A"
"200768_s_at","MAT2A","MAT2A"
"200769_s_at","MAT2A","MAT2A"
"200770_s_at","LAMC1","LAMC1"
"200771_at","LAMC1","LAMC1"
"200772_x_at","LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA","LOC100506248"
"200773_x_at","PTMA","PTMA"
"200774_at","FAM120A","FAM120A"
"200775_s_at","HNRNPK","HNRNPK"
"200776_s_at","BZW1","BZW1"
"200777_s_at","BZW1","BZW1"
"200778_s_at","SEPT2","SEPT2"
"200779_at","ATF4","ATF4"
"200780_x_at","GNAS","GNAS"
"200781_s_at","RPS15A","RPS15A"
"200782_at","ANXA5","ANXA5"
"200783_s_at","STMN1","STMN1"
"200784_s_at","LRP1","LRP1"
"200785_s_at","LRP1","LRP1"
"200786_at","PSMB7","PSMB7"
"200787_s_at","PEA15","PEA15"
"200788_s_at","PEA15","PEA15"
"200789_at","ECH1","ECH1"
"200790_at","ODC1","ODC1"
"200791_s_at","IQGAP1","IQGAP1"
"200792_at","XRCC6","XRCC6"
"200793_s_at","ACO2","ACO2"
"200794_x_at","DAZAP2","DAZAP2"
"200795_at","SPARCL1","SPARCL1"
"200796_s_at","MCL1","MCL1"
"200797_s_at","MCL1","MCL1"
"200798_x_at","MCL1","MCL1"
"200799_at","HSPA1B///HSPA1A","HSPA1B"
"200800_s_at","HSPA1L///HSPA1B///HSPA1A","HSPA1L"
"200801_x_at","ACTB","ACTB"
"200802_at","SARS","SARS"
"200803_s_at","TMBIM6","TMBIM6"
"200804_at","TMBIM6","TMBIM6"
"200805_at","LMAN2","LMAN2"
"200806_s_at","HSPD1","HSPD1"
"200807_s_at","HSPD1","HSPD1"
"200808_s_at","ZYX","ZYX"
"200809_x_at","RPL12","RPL12"
"200810_s_at","CIRBP","CIRBP"
"200811_at","CIRBP","CIRBP"
"200812_at","CCT7","CCT7"
"200813_s_at","PAFAH1B1","PAFAH1B1"
"200814_at","PSME1","PSME1"
"200815_s_at","PAFAH1B1","PAFAH1B1"
"200816_s_at","PAFAH1B1","PAFAH1B1"
"200817_x_at","RPS10","RPS10"
"200818_at","ATP5O","ATP5O"
"200819_s_at","RPS15","RPS15"
"200820_at","PSMD8","PSMD8"
"200821_at","LAMP2","LAMP2"
"200822_x_at","TPI1","TPI1"
"200823_x_at","RPL29","RPL29"
"200824_at","GSTP1","GSTP1"
"200825_s_at","HYOU1","HYOU1"
"200826_at","SNRPD2","SNRPD2"
"200827_at","PLOD1","PLOD1"
"200828_s_at","ZNF207","ZNF207"
"200829_x_at","ZNF207","ZNF207"
"200830_at","PSMD2","PSMD2"
"200831_s_at","SCD","SCD"
"200832_s_at","SCD","SCD"
"200833_s_at","RAP1B","RAP1B"
"200834_s_at","RPS21","RPS21"
"200835_s_at","MAP4","MAP4"
"200836_s_at","MAP4","MAP4"
"200837_at","BCAP31","BCAP31"
"200838_at","CTSB","CTSB"
"200839_s_at","CTSB","CTSB"
"200840_at","KARS","KARS"
"200841_s_at","EPRS","EPRS"
"200842_s_at","EPRS","EPRS"
"200843_s_at","EPRS","EPRS"
"200844_s_at","PRDX6","PRDX6"
"200845_s_at","PRDX6","PRDX6"
"200846_s_at","PPP1CA","PPP1CA"
"200847_s_at","SARAF","SARAF"
"200848_at","AHCYL1","AHCYL1"
"200849_s_at","AHCYL1","AHCYL1"
"200850_s_at","AHCYL1","AHCYL1"
"200851_s_at","IST1","IST1"
"200852_x_at","GNB2","GNB2"
"200853_at","H2AFZ","H2AFZ"
"200854_at","NCOR1","NCOR1"
"200855_at","NCOR1","NCOR1"
"200856_x_at","NCOR1","NCOR1"
"200857_s_at","NCOR1","NCOR1"
"200858_s_at","SNORD38B///SNORD55///RPS8","SNORD38B"
"200859_x_at","FLNA","FLNA"
"200860_s_at","CNOT1","CNOT1"
"200861_at","CNOT1","CNOT1"
"200862_at","DHCR24","DHCR24"
"200863_s_at","RAB11A","RAB11A"
"200864_s_at","RAB11A","RAB11A"
"200865_at","EIF3F","EIF3F"
"200866_s_at","PSAP","PSAP"
"200867_at","RNF114","RNF114"
"200868_s_at","RNF114","RNF114"
"200869_at","SNORA68///RPL18A","SNORA68"
"200870_at","STRAP","STRAP"
"200871_s_at","PSAP","PSAP"
"200872_at","S100A10","S100A10"
"200873_s_at","CCT8","CCT8"
"200874_s_at","MIR1292///SNORD110///SNORD86///SNORD57///NOP56","MIR1292"
"200875_s_at","MIR1292///SNORD110///SNORD86///SNORD57///NOP56","MIR1292"
"200876_s_at","PSMB1","PSMB1"
"200877_at","CCT4","CCT4"
"200878_at","EPAS1","EPAS1"
"200879_s_at","EPAS1","EPAS1"
"200880_at","DNAJA1","DNAJA1"
"200881_s_at","DNAJA1","DNAJA1"
"200882_s_at","PSMD4","PSMD4"
"200883_at","UQCRC2","UQCRC2"
"200884_at","CKB","CKB"
"200885_at","RHOC","RHOC"
"200886_s_at","PGAM1","PGAM1"
"200887_s_at","STAT1","STAT1"
"200888_s_at","SNORA21///RPL23","SNORA21"
"200889_s_at","SSR1","SSR1"
"200890_s_at","SSR1","SSR1"
"200891_s_at","SSR1","SSR1"
"200892_s_at","TRA2B","TRA2B"
"200893_at","TRA2B","TRA2B"
"200894_s_at","FKBP4","FKBP4"
"200895_s_at","FKBP4","FKBP4"
"200896_x_at","HDGF","HDGF"
"200897_s_at","PALLD","PALLD"
"200898_s_at","MGEA5","MGEA5"
"200899_s_at","MGEA5","MGEA5"
"200900_s_at","M6PR","M6PR"
"200901_s_at","M6PR///PHC1","M6PR"
"200902_at","SEP15","SEP15"
"200903_s_at","AHCY","AHCY"
"200904_at","HLA-E","HLA-E"
"200905_x_at","HLA-E","HLA-E"
"200906_s_at","PALLD","PALLD"
"200907_s_at","PALLD","PALLD"
"200908_s_at","RPLP2","RPLP2"
"200909_s_at","SNORA52///RPLP2","SNORA52"
"200910_at","LOC101927137///CCT3","LOC101927137"
"200911_s_at","TACC1","TACC1"
"200912_s_at","MIR1248///SNORA81///SNORA4///SNORD2///SNORA63///EIF4A2","MIR1248"
"200913_at","PPM1G","PPM1G"
"200914_x_at","KTN1","KTN1"
"200915_x_at","KTN1","KTN1"
"200916_at","TAGLN2","TAGLN2"
"200917_s_at","SRPRA","SRPRA"
"200918_s_at","SRPRA","SRPRA"
"200919_at","PHC2","PHC2"
"200920_s_at","BTG1","BTG1"
"200921_s_at","BTG1","BTG1"
"200922_at","KDELR1","KDELR1"
"200923_at","LGALS3BP","LGALS3BP"
"200924_s_at","SLC3A2","SLC3A2"
"200925_at","COX6A1","COX6A1"
"200926_at","RPS23","RPS23"
"200927_s_at","RAB14","RAB14"
"200928_s_at","RAB14","RAB14"
"200929_at","TMED10","TMED10"
"200930_s_at","VCL","VCL"
"200931_s_at","VCL","VCL"
"200932_s_at","DCTN2","DCTN2"
"200933_x_at","RPS4X","RPS4X"
"200934_at","DEK","DEK"
"200935_at","CALR","CALR"
"200936_at","RPL8","RPL8"
"200937_s_at","RPL5///SNORD21","RPL5"
"200938_s_at","RERE","RERE"
"200939_s_at","RERE","RERE"
"200940_s_at","RERE","RERE"
"200941_at","HSBP1","HSBP1"
"200942_s_at","HSBP1","HSBP1"
"200943_at","HMGN1","HMGN1"
"200944_s_at","LOC101927733///HMGN1","LOC101927733"
"200945_s_at","SEC31A","SEC31A"
"200946_x_at","GLUD1","GLUD1"
"200947_s_at","GLUD1","GLUD1"
"200948_at","MLF2","MLF2"
"200949_x_at","SNORD54///RPS20","SNORD54"
"200950_at","ARPC1A","ARPC1A"
"200951_s_at","CCND2","CCND2"
"200952_s_at","CCND2","CCND2"
"200953_s_at","CCND2","CCND2"
"200954_at","ATP6V0C","ATP6V0C"
"200955_at","IMMT","IMMT"
"200956_s_at","SSRP1","SSRP1"
"200957_s_at","SSRP1","SSRP1"
"200958_s_at","SDCBP","SDCBP"
"200959_at","FUS","FUS"
"200960_x_at","CLTA","CLTA"
"200961_at","SEPHS2","SEPHS2"
"200962_at","RPL31","RPL31"
"200963_x_at","RPL31","RPL31"
"200964_at","UBA1","UBA1"
"200965_s_at","ABLIM1","ABLIM1"
"200966_x_at","ALDOA","ALDOA"
"200967_at","PPIB","PPIB"
"200968_s_at","PPIB","PPIB"
"200969_at","SERP1","SERP1"
"200970_s_at","SERP1","SERP1"
"200971_s_at","SERP1","SERP1"
"200972_at","TSPAN3","TSPAN3"
"200973_s_at","TSPAN3","TSPAN3"
"200974_at","ACTA2","ACTA2"
"200975_at","PPT1","PPT1"
"200976_s_at","TAX1BP1","TAX1BP1"
"200977_s_at","TAX1BP1","TAX1BP1"
"200978_at","MDH1","MDH1"
"200979_at","PDHA1","PDHA1"
"200980_s_at","PDHA1","PDHA1"
"200981_x_at","GNAS","GNAS"
"200982_s_at","ANXA6","ANXA6"
"200983_x_at","CD59","CD59"
"200984_s_at","CD59","CD59"
"200985_s_at","CD59","CD59"
"200986_at","SERPING1","SERPING1"
"200987_x_at","PSME3","PSME3"
"200988_s_at","PSME3","PSME3"
"200989_at","HIF1A","HIF1A"
"200990_at","TRIM28","TRIM28"
"200991_s_at","SNX17","SNX17"
"200992_at","IPO7","IPO7"
"200993_at","IPO7","IPO7"
"200994_at","IPO7","IPO7"
"200995_at","IPO7","IPO7"
"200996_at","ACTR3","ACTR3"
"200997_at","RBM14-RBM4///RBM4","RBM14-RBM4"
"200998_s_at","CKAP4","CKAP4"
"200999_s_at","CKAP4","CKAP4"
"201000_at","AARS","AARS"
"201001_s_at","TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1","TMEM189-UBE2V1"
"201002_s_at","TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1","TMEM189-UBE2V1"
"201003_x_at","TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1","TMEM189-UBE2V1"
"201004_at","SSR4","SSR4"
"201005_at","CD9","CD9"
"201006_at","PRDX2","PRDX2"
"201007_at","HADHB","HADHB"
"201008_s_at","TXNIP","TXNIP"
"201009_s_at","TXNIP","TXNIP"
"201010_s_at","TXNIP","TXNIP"
"201011_at","RPN1","RPN1"
"201012_at","ANXA1","ANXA1"
"201013_s_at","PAICS","PAICS"
"201014_s_at","PAICS","PAICS"
"201015_s_at","JUP","JUP"
"201016_at","EIF1AX","EIF1AX"
"201017_at","EIF1AX","EIF1AX"
"201018_at","EIF1AX","EIF1AX"
"201019_s_at","EIF1AX","EIF1AX"
"201020_at","YWHAH","YWHAH"
"201021_s_at","DSTN","DSTN"
"201022_s_at","DSTN","DSTN"
"201023_at","TAF7","TAF7"
"201024_x_at","EIF5B","EIF5B"
"201025_at","EIF5B","EIF5B"
"201026_at","EIF5B","EIF5B"
"201027_s_at","EIF5B","EIF5B"
"201028_s_at","CD99","CD99"
"201029_s_at","CD99","CD99"
"201030_x_at","LDHB","LDHB"
"201031_s_at","HNRNPH1","HNRNPH1"
"201032_at","BLCAP","BLCAP"
"201033_x_at","RPLP0","RPLP0"
"201034_at","ADD3","ADD3"
"201035_s_at","HADH","HADH"
"201036_s_at","HADH","HADH"
"201037_at","PFKP","PFKP"
"201038_s_at","ANP32A","ANP32A"
"201039_s_at","RAD23A","RAD23A"
"201040_at","GNAI2","GNAI2"
"201041_s_at","DUSP1","DUSP1"
"201042_at","TGM2","TGM2"
"201043_s_at","ANP32A","ANP32A"
"201044_x_at","DUSP1","DUSP1"
"201045_s_at","WTH3DI///RAB6A","WTH3DI"
"201046_s_at","RAD23A","RAD23A"
"201047_x_at","WTH3DI///RAB6A","WTH3DI"
"201048_x_at","WTH3DI///RAB6A","WTH3DI"
"201049_s_at","RPS18","RPS18"
"201050_at","PLD3","PLD3"
"201051_at","ANP32A","ANP32A"
"201052_s_at","PSMF1","PSMF1"
"201053_s_at","PSMF1","PSMF1"
"201054_at","HNRNPA0","HNRNPA0"
"201055_s_at","HNRNPA0","HNRNPA0"
"201056_at","GOLGB1","GOLGB1"
"201057_s_at","GOLGB1","GOLGB1"
"201058_s_at","MYL9","MYL9"
"201059_at","CTTN","CTTN"
"201060_x_at","STOM","STOM"
"201061_s_at","STOM","STOM"
"201062_at","STOM","STOM"
"201063_at","RCN1","RCN1"
"201064_s_at","LOC100996696///PABPC4","LOC100996696"
"201065_s_at","GTF2IP4///GTF2IP1///GTF2I","GTF2IP4"
"201066_at","CYC1","CYC1"
"201067_at","PSMC2","PSMC2"
"201068_s_at","PSMC2","PSMC2"
"201069_at","MMP2","MMP2"
"201070_x_at","SF3B1","SF3B1"
"201071_x_at","SF3B1","SF3B1"
"201072_s_at","SMARCC1","SMARCC1"
"201073_s_at","SMARCC1","SMARCC1"
"201074_at","SMARCC1","SMARCC1"
"201075_s_at","SMARCC1","SMARCC1"
"201076_at","SNU13","SNU13"
"201077_s_at","SNU13///ANXA2","SNU13"
"201078_at","TM9SF2","TM9SF2"
"201079_at","SYNGR2","SYNGR2"
"201080_at","PIP4K2B","PIP4K2B"
"201081_s_at","PIP4K2B","PIP4K2B"
"201082_s_at","SLC4A5///DCTN1","SLC4A5"
"201083_s_at","BCLAF1","BCLAF1"
"201084_s_at","BCLAF1","BCLAF1"
"201085_s_at","SON","SON"
"201086_x_at","SON","SON"
"201087_at","PXN","PXN"
"201088_at","KPNA2","KPNA2"
"201089_at","ATP6V1B2","ATP6V1B2"
"201090_x_at","TUBA1B","TUBA1B"
"201091_s_at","CBX3","CBX3"
"201092_at","RBBP7","RBBP7"
"201093_x_at","SDHA","SDHA"
"201094_at","RPS29","RPS29"
"201095_at","DAP","DAP"
"201096_s_at","ARF4","ARF4"
"201097_s_at","ARF4","ARF4"
"201098_at","COPB2","COPB2"
"201099_at","USP9X","USP9X"
"201100_s_at","USP9X","USP9X"
"201101_s_at","BCLAF1","BCLAF1"
"201102_s_at","PFKL","PFKL"
"201103_x_at","NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF14","NBPF20"
"201104_x_at","NBPF25P///NBPF26///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF14","NBPF25P"
"201105_at","LGALS1","LGALS1"
"201106_at","GPX4","GPX4"
"201107_s_at","THBS1","THBS1"
"201108_s_at","THBS1","THBS1"
"201109_s_at","THBS1","THBS1"
"201110_s_at","THBS1","THBS1"
"201111_at","CSE1L","CSE1L"
"201112_s_at","CSE1L","CSE1L"
"201113_at","TUFM","TUFM"
"201114_x_at","PSMA7","PSMA7"
"201115_at","POLD2","POLD2"
"201116_s_at","CPE","CPE"
"201117_s_at","CPE","CPE"
"201118_at","PGD","PGD"
"201119_s_at","COX8A","COX8A"
"201120_s_at","PGRMC1","PGRMC1"
"201121_s_at","PGRMC1","PGRMC1"
"201122_x_at","EIF5A","EIF5A"
"201123_s_at","EIF5A","EIF5A"
"201124_at","ITGB5","ITGB5"
"201125_s_at","ITGB5","ITGB5"
"201126_s_at","MGAT1","MGAT1"
"201127_s_at","ACLY","ACLY"
"201128_s_at","ACLY","ACLY"
"201129_at","SRSF7","SRSF7"
"201130_s_at","CDH1","CDH1"
"201131_s_at","CDH1","CDH1"
"201132_at","RPL36A-HNRNPH2///HNRNPH2","RPL36A-HNRNPH2"
"201133_s_at","PJA2","PJA2"
"201134_x_at","COX7C","COX7C"
"201135_at","ECHS1","ECHS1"
"201136_at","PLP2","PLP2"
"201137_s_at","HLA-DPB1","HLA-DPB1"
"201138_s_at","SSB","SSB"
"201139_s_at","SSB","SSB"
"201140_s_at","RAB5C","RAB5C"
"201141_at","GPNMB","GPNMB"
"201142_at","EIF2S1","EIF2S1"
"201143_s_at","EIF2S1","EIF2S1"
"201144_s_at","EIF2S1","EIF2S1"
"201145_at","HAX1","HAX1"
"201146_at","NFE2L2","NFE2L2"
"201147_s_at","TIMP3","TIMP3"
"201148_s_at","TIMP3","TIMP3"
"201149_s_at","TIMP3","TIMP3"
"201150_s_at","TIMP3","TIMP3"
"201151_s_at","MBNL1","MBNL1"
"201152_s_at","MBNL1","MBNL1"
"201153_s_at","MBNL1","MBNL1"
"201154_x_at","SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4","SNORD18C"
"201155_s_at","MFN2","MFN2"
"201156_s_at","RAB5C","RAB5C"
"201157_s_at","NMT1","NMT1"
"201158_at","NMT1","NMT1"
"201159_s_at","NMT1","NMT1"
"201160_s_at","YBX3","YBX3"
"201161_s_at","YBX3","YBX3"
"201162_at","IGFBP7","IGFBP7"
"201163_s_at","IGFBP7","IGFBP7"
"201164_s_at","PUM1","PUM1"
"201165_s_at","PUM1","PUM1"
"201166_s_at","PUM1","PUM1"
"201167_x_at","ARHGDIA","ARHGDIA"
"201168_x_at","ARHGDIA","ARHGDIA"
"201169_s_at","BHLHE40","BHLHE40"
"201170_s_at","BHLHE40","BHLHE40"
"201171_at","ATP6V0E1","ATP6V0E1"
"201172_x_at","ATP6V0E1","ATP6V0E1"
"201173_x_at","NUDC","NUDC"
"201174_s_at","TERF2IP","TERF2IP"
"201175_at","TMX2","TMX2"
"201176_s_at","ARCN1","ARCN1"
"201177_s_at","UBA2","UBA2"
"201178_at","FBXO7","FBXO7"
"201179_s_at","GNAI3","GNAI3"
"201180_s_at","GNAI3","GNAI3"
"201181_at","GNAI3","GNAI3"
"201182_s_at","CHD4","CHD4"
"201183_s_at","CHD4","CHD4"
"201184_s_at","CHD4","CHD4"
"201185_at","HTRA1","HTRA1"
"201186_at","LRPAP1","LRPAP1"
"201187_s_at","ITPR3","ITPR3"
"201188_s_at","ITPR3","ITPR3"
"201189_s_at","ITPR3","ITPR3"
"201190_s_at","PITPNA","PITPNA"
"201191_at","PITPNA","PITPNA"
"201192_s_at","PITPNA","PITPNA"
"201193_at","IDH1","IDH1"
"201194_at","SEPW1","SEPW1"
"201195_s_at","SLC7A5","SLC7A5"
"201196_s_at","AMD1","AMD1"
"201197_at","AMD1","AMD1"
"201198_s_at","PSMD1","PSMD1"
"201199_s_at","PSMD1","PSMD1"
"201200_at","CREG1","CREG1"
"201201_at","CSTB","CSTB"
"201202_at","PCNA","PCNA"
"201203_s_at","RRBP1","RRBP1"
"201204_s_at","RRBP1","RRBP1"
"201205_at","RRBP1","RRBP1"
"201206_s_at","RRBP1","RRBP1"
"201207_at","TNFAIP1","TNFAIP1"
"201208_s_at","TNFAIP1","TNFAIP1"
"201209_at","HDAC1","HDAC1"
"201210_at","DDX3X","DDX3X"
"201211_s_at","DDX3X","DDX3X"
"201212_at","LGMN","LGMN"
"201213_at","PPP1R7","PPP1R7"
"201214_s_at","PPP1R7","PPP1R7"
"201215_at","PLS3","PLS3"
"201216_at","ERP29","ERP29"
"201217_x_at","SNORD83B///SNORD139///RPL3","SNORD83B"
"201218_at","CTBP2","CTBP2"
"201219_at","CTBP2","CTBP2"
"201220_x_at","CTBP2","CTBP2"
"201221_s_at","SNRNP70","SNRNP70"
"201222_s_at","RAD23B","RAD23B"
"201223_s_at","RAD23B","RAD23B"
"201224_s_at","SRRM1","SRRM1"
"201225_s_at","SRRM1","SRRM1"
"201226_at","NDUFB8","NDUFB8"
"201227_s_at","NDUFB8","NDUFB8"
"201228_s_at","ARIH2","ARIH2"
"201229_s_at","ARIH2","ARIH2"
"201230_s_at","ARIH2","ARIH2"
"201231_s_at","ENO1","ENO1"
"201232_s_at","PSMD13","PSMD13"
"201233_at","PSMD13","PSMD13"
"201234_at","ILK","ILK"
"201235_s_at","BTG2","BTG2"
"201236_s_at","BTG2","BTG2"
"201237_at","CAPZA2","CAPZA2"
"201238_s_at","CAPZA2","CAPZA2"
"201239_s_at","SPCS2","SPCS2"
"201240_s_at","SPCS2","SPCS2"
"201241_at","DDX1","DDX1"
"201242_s_at","ATP1B1","ATP1B1"
"201243_s_at","ATP1B1","ATP1B1"
"201244_s_at","RAF1","RAF1"
"201245_s_at","LOC101927673///OTUB1","LOC101927673"
"201246_s_at","LOC101927673///OTUB1","LOC101927673"
"201247_at","SREBF2","SREBF2"
"201248_s_at","SREBF2","SREBF2"
"201249_at","SLC2A1","SLC2A1"
"201250_s_at","SLC2A1","SLC2A1"
"201251_at","PKM","PKM"
"201252_at","PSMC4","PSMC4"
"201253_s_at","CDIPT","CDIPT"
"201254_x_at","RPS6","RPS6"
"201255_x_at","BAG6","BAG6"
"201256_at","COX7A2L","COX7A2L"
"201257_x_at","SNORD73A///RPS3A","SNORD73A"
"201258_at","RPS16","RPS16"
"201259_s_at","SYPL1","SYPL1"
"201260_s_at","SYPL1","SYPL1"
"201261_x_at","BGN","BGN"
"201262_s_at","BGN","BGN"
"201263_at","TARS","TARS"
"201264_at","COPE","COPE"
"201266_at","TXNRD1","TXNRD1"
"201267_s_at","PSMC3","PSMC3"
"201268_at","NME1-NME2///NME2","NME1-NME2"
"201269_s_at","NUDCD3","NUDCD3"
"201270_x_at","NUDCD3","NUDCD3"
"201271_s_at","RALY","RALY"
"201272_at","AKR1B1","AKR1B1"
"201273_s_at","SRP9","SRP9"
"201274_at","PSMA5","PSMA5"
"201275_at","FDPS","FDPS"
"201276_at","RAB5B","RAB5B"
"201277_s_at","HNRNPAB","HNRNPAB"
"201278_at","LOC101926921///DAB2","LOC101926921"
"201279_s_at","LOC101926921///DAB2","LOC101926921"
"201280_s_at","LOC101926921///DAB2","LOC101926921"
"201281_at","ADRM1","ADRM1"
"201282_at","OGDH","OGDH"
"201283_s_at","TRAK1","TRAK1"
"201284_s_at","APEH","APEH"
"201285_at","MKRN1","MKRN1"
"201286_at","SDC1","SDC1"
"201287_s_at","SDC1","SDC1"
"201288_at","ARHGDIB","ARHGDIB"
"201289_at","CYR61","CYR61"
"201290_at","SEC11A","SEC11A"
"201291_s_at","TOP2A","TOP2A"
"201292_at","TOP2A","TOP2A"
"201293_x_at","LOC101060363///PPIA","LOC101060363"
"201294_s_at","WSB1","WSB1"
"201295_s_at","WSB1","WSB1"
"201296_s_at","WSB1","WSB1"
"201297_s_at","MOB1A","MOB1A"
"201298_s_at","MOB1A","MOB1A"
"201299_s_at","MOB1A","MOB1A"
"201300_s_at","PRNP","PRNP"
"201301_s_at","ANXA4","ANXA4"
"201302_at","ANXA4","ANXA4"
"201303_at","EIF4A3","EIF4A3"
"201304_at","NDUFA5","NDUFA5"
"201305_x_at","ANP32B","ANP32B"
"201306_s_at","ANP32B","ANP32B"
"201307_at","SEPT11","SEPT11"
"201308_s_at","SEPT11","SEPT11"
"201309_x_at","NREP","NREP"
"201310_s_at","NREP","NREP"
"201311_s_at","SH3BGRL","SH3BGRL"
"201312_s_at","SH3BGRL","SH3BGRL"
"201313_at","ENO2","ENO2"
"201314_at","STK25","STK25"
"201315_x_at","IFITM2","IFITM2"
"201316_at","PSMA2","PSMA2"
"201317_s_at","PSMA2","PSMA2"
"201318_s_at","MYL12B///MYL12A","MYL12B"
"201319_at","MYL12A","MYL12A"
"201320_at","SMARCC2","SMARCC2"
"201321_s_at","SMARCC2","SMARCC2"
"201322_at","ATP5B","ATP5B"
"201323_at","MIR6733///EBNA1BP2","MIR6733"
"201324_at","EMP1","EMP1"
"201325_s_at","EMP1","EMP1"
"201326_at","CCT6A","CCT6A"
"201327_s_at","CCT6A","CCT6A"
"201328_at","ETS2","ETS2"
"201329_s_at","ETS2","ETS2"
"201330_at","RARS","RARS"
"201331_s_at","STAT6","STAT6"
"201332_s_at","STAT6","STAT6"
"201333_s_at","ARHGEF12","ARHGEF12"
"201334_s_at","ARHGEF12","ARHGEF12"
"201335_s_at","ARHGEF12","ARHGEF12"
"201336_at","VAMP3","VAMP3"
"201337_s_at","VAMP3","VAMP3"
"201338_x_at","GTF3A","GTF3A"
"201339_s_at","SCP2","SCP2"
"201340_s_at","ENC1","ENC1"
"201341_at","ENC1","ENC1"
"201342_at","SNRPC","SNRPC"
"201343_at","UBE2D2","UBE2D2"
"201344_at","UBE2D2","UBE2D2"
"201345_s_at","UBE2D2","UBE2D2"
"201346_at","ADIPOR2","ADIPOR2"
"201347_x_at","GRHPR","GRHPR"
"201348_at","GPX3","GPX3"
"201349_at","SLC9A3R1","SLC9A3R1"
"201350_at","FLOT2","FLOT2"
"201351_s_at","YME1L1","YME1L1"
"201352_at","YME1L1","YME1L1"
"201353_s_at","BAZ2A","BAZ2A"
"201354_s_at","BAZ2A","BAZ2A"
"201355_s_at","BAZ2A","BAZ2A"
"201356_at","SF3A1","SF3A1"
"201357_s_at","SF3A1","SF3A1"
"201358_s_at","COPB1","COPB1"
"201359_at","COPB1","COPB1"
"201360_at","CST3","CST3"
"201361_at","TMEM109","TMEM109"
"201362_at","IVNS1ABP","IVNS1ABP"
"201363_s_at","IVNS1ABP","IVNS1ABP"
"201364_s_at","OAZ2","OAZ2"
"201365_at","OAZ2","OAZ2"
"201366_at","ANXA7","ANXA7"
"201367_s_at","ZFP36L2","ZFP36L2"
"201368_at","ZFP36L2","ZFP36L2"
"201369_s_at","ZFP36L2","ZFP36L2"
"201370_s_at","CUL3","CUL3"
"201371_s_at","CUL3","CUL3"
"201372_s_at","CUL3","CUL3"
"201373_at","PLEC","PLEC"
"201374_x_at","PPP2CB","PPP2CB"
"201375_s_at","PPP2CB","PPP2CB"
"201376_s_at","HNRNPF","HNRNPF"
"201377_at","UBAP2L","UBAP2L"
"201378_s_at","UBAP2L","UBAP2L"
"201379_s_at","TPD52L2","TPD52L2"
"201380_at","CRTAP","CRTAP"
"201381_x_at","CACYBP","CACYBP"
"201382_at","CACYBP","CACYBP"
"201383_s_at","NBR1","NBR1"
"201384_s_at","NBR1","NBR1"
"201385_at","DHX15","DHX15"
"201386_s_at","DHX15","DHX15"
"201387_s_at","UCHL1","UCHL1"
"201388_at","PSMD3","PSMD3"
"201389_at","ITGA5","ITGA5"
"201390_s_at","CSNK2B","CSNK2B"
"201391_at","TRAP1","TRAP1"
"201392_s_at","IGF2R","IGF2R"
"201393_s_at","IGF2R","IGF2R"
"201394_s_at","RBM5","RBM5"
"201395_at","RBM5","RBM5"
"201396_s_at","SGTA","SGTA"
"201397_at","PHGDH","PHGDH"
"201398_s_at","TRAM1","TRAM1"
"201399_s_at","TRAM1","TRAM1"
"201400_at","PSMB3","PSMB3"
"201401_s_at","GRK2","GRK2"
"201402_at","GRK2","GRK2"
"201403_s_at","MGST3","MGST3"
"201404_x_at","PSMB2","PSMB2"
"201405_s_at","COPS6","COPS6"
"201406_at","RPL36A-HNRNPH2///RPL36A","RPL36A-HNRNPH2"
"201407_s_at","PPP1CB","PPP1CB"
"201408_at","PPP1CB","PPP1CB"
"201409_s_at","PPP1CB","PPP1CB"
"201410_at","PLEKHB2","PLEKHB2"
"201411_s_at","PLEKHB2","PLEKHB2"
"201412_at","LRP10","LRP10"
"201413_at","HSD17B4","HSD17B4"
"201414_s_at","NAP1L4","NAP1L4"
"201415_at","GSS","GSS"
"201416_at","SOX4","SOX4"
"201417_at","SOX4","SOX4"
"201418_s_at","SOX4","SOX4"
"201419_at","BAP1","BAP1"
"201420_s_at","WDR77","WDR77"
"201421_s_at","WDR77","WDR77"
"201422_at","IFI30///PIK3R2","IFI30"
"201423_s_at","CUL4A","CUL4A"
