"ensembl_id","donor 1_unstim","donor 1_LPS","donor 2_unstim","donor 2_LPS","donor 3_unstim","donor 3_LPS","donor 4_unstim","donor 4_LPS"
"ENSG00000107738",5.42281654529888,6.19492540620091,6.1209597303408,5.95625953250344,5.75802958721665,7.58896832810018,5.27100374536609,7.64380796673503
"ENSG00000197746",12.8112835057472,12.8845055516029,12.5518887932471,12.7838446461895,13.1585168369999,13.5998776101135,13.427997574042,13.6658847920123
"ENSG00000230526",-1.91377348861552,-3.45996705026271,-3.16715588930538,-2.98930991394366,-2.2335613101843,-2.79266289185713,-1.31255928709588,-2.72899151131993
"ENSG00000122863",-2.48294366067577,4.01468310096767,-0.769820992860462,2.40908572052296,-1.71210756713221,-1.10268140411384,-2.40932706875735,1.18826402294833
"ENSG00000107742",-0.99044323688716,0.301165070601133,0.23076815256747,1.21711998406231,-0.778541292305628,1.0099781597237,-2.04790963237292,0.678347957637968
"ENSG00000138303",3.58099515575967,4.0114452900812,3.55367036645945,3.68707004381397,3.65811594381563,4.51777760336878,3.65778443033655,4.63000135509756
"ENSG00000166295",4.89114088141898,4.80699242502164,4.72298657098004,4.56498180455397,4.6947717765241,4.92184690664207,4.94180528019013,5.54021407768145
"ENSG00000168209",4.24602821602656,6.94138252816594,3.11973088832728,5.5663797121589,1.52322462303194,7.05718255529393,2.54647524875707,8.27367869892397
"ENSG00000148719",5.34740911684387,6.35490589009287,5.49097296588686,6.12450279298276,5.56346044554211,6.06945295597435,5.55045924782721,6.30111622898121
"ENSG00000107745",5.65543256090773,5.72276429626732,5.70784896540039,5.85600668116994,5.89675624772155,6.44618613771373,5.75183932696572,6.3223993981433
"ENSG00000276531",-1.80074127717614,-0.991374410735264,-2.5801252562615,-2.98930991394366,-5.1859037158629,-4.14092190916265,-4.20377781884705,-5.18590371586291
"ENSG00000156026",4.7209531318822,4.09716650300719,4.86968312932886,4.23266851369312,4.91910478057689,4.06745716502954,4.9329739082179,4.27760686839846
"ENSG00000280166",-2.48294366067577,-1.2937371743687,-1.99378564588496,-1.49141054971998,-2.58776828159239,-5.1859037158629,-3.21279860556184,-4.10007058125683
"ENSG00000279502",-0.871489287445467,-1.2937371743687,-1.16250675374172,-1.78574548192047,-2.80392003391639,-5.1859037158629,-4.20377781884705,-4.10007058125683
"ENSG00000213700",-1.6959250957611,-0.667021894050654,-1.99378564588496,-1.36407320740483,-3.76097525741855,-2.10808266607153,-2.89268145636998,-3.48759552316036
"ENSG00000122884",6.21073187731332,6.98319349022658,5.58889461766917,6.50627277604802,5.63710140282423,7.79371258821245,5.96239499643993,8.06090791464663
"ENSG00000272630",-0.564136857859598,-0.343157190880319,-0.254894303904402,0.273773634983693,-0.836988902054763,-1.29609685395219,-1.21960140504679,-2.03888912043676
"ENSG00000166321",1.0817115231493,1.08392038189734,0.79283703577762,0.650744407392497,0.615329590762548,0.515654662667041,-0.362639680529756,-0.023990731566334
"ENSG00000272599",-0.964879977101036,-0.528637771529053,-0.638473982224077,-0.294889814211935,-0.836988902054763,-2.10808266607153,-1.89631018164045,-1.44728611225299
"ENSG00000122882",4.05649733030081,3.73105409865117,3.96569986904042,3.55384649756484,3.95096299073421,3.98469018802423,4.16404069410426,4.02503708526783
"ENSG00000138286",3.33607977815111,3.17629334099608,3.15545992643066,3.11409905235839,3.14351447097051,3.15282202317135,3.39256002396133,3.26750096041292
